"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point1"
"50132461","CREAMLINE","Queens","4005","SKILLMAN AVE","11104","6317932588",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.747195864681","-73.923416505935","402","26","017100","4002375","4001830292","QN31",
"41376398","MASPETH PIZZA","Queens","7109","GRAND AVENUE","11378","7186395050","Pizza","2023-10-24T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","37","C","2023-10-24T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.727842077536","-73.892132446491","405","30","049302","4058677","4025050083","QN30",
"50147908","KATABARU","Brooklyn","128","MESEROLE STREET","11206","5168506769",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.707941385696","-73.944529630547","301","34","050500","3071111","3030520008","BK90",
"40798773","PASIONES SPORTS-BAR","Queens","4004","69 STREET","11377","7188139736","Mexican","2024-11-26T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:12.000","Administrative Miscellaneous / Initial Inspection","40.746008013692","-73.896274880198","402","26","026300","4030314","4013000031","QN63",
"50149662","THREE LEGGED CAT","Brooklyn","142","WATERBURY STREET","11206","9292152692",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.712214481303","-73.938163095417","301","34","048500","3325739","3030190001","BK78",
"50014362","URUBAMBA","Queens","8620","37TH AVE","11372","7186722224","Peruvian","2023-02-22T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","36","C","2023-02-22T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.750153541975","-73.880319400676","403","21","027900","4036257","4014740001","QN28",
"50168481","LITTLE KUMA NOODLE INC.","Queens","4315","BELL BLVD","11361","9179689030",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.761249644224","-73.769836027788","411","19","146700","4138360","4063000012","QN46",
"50106389","WINONA'S","Brooklyn","676","FLUSHING AVENUE","11206","7182001261","American","2024-06-27T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","48",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.700262096649","-73.945744213474","303","36","025700","3048324","3017220019","BK75",
"50170764","SKINNY LOUIE","Manhattan","1145","BROADWAY","10001","9296862107",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.744015011954","-73.988978569661","105","03","005800","1015646","1008280027","MN13",
"50147912","EAT DA LLC","Queens","4005","SKILLMAN AVE","11104","9175997711",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.747195864681","-73.923416505935","402","26","017100","4002375","4001830292","QN31",
"50171038","THE SHANNON POT","Queens","1050","44TH DR","11101","7184456663",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.748717671596","-73.950620201915","402","26","000700","4000429","4000510024","QN31",
"50165971","98K BURGER & FISHERMAN CUISINE INC.","Queens","6113","SPRINGFIELD BLVD","11364","9299897677",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.748802144384","-73.756550702886","411","23","137700","4163156","4076440009","QN42",
"41537124","BONCHON","Queens","4537","BELL BOULEVARD","11361","7182251010","Korean","2024-10-08T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","10","A","2024-10-08T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.75924653805","-73.768756458994","411","19","147100","4518252","4073320106","QN46",
"50134006","SPRINGBONE KITCHEN","Manhattan","225","LIBERTY STREET","10280","9173018263","Other","2023-09-21T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2023-09-21T00:00:00.000","2025-06-07T06:00:12.000","Pre-permit (Operational) / Initial Inspection","40.711530166285","-74.015672785414","101","01","031703","1000058","1000160125","MN25",
"50166380","DUCK TANG INC.","Brooklyn","808","59 STREET","11220","9295428403",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.63578607764","-74.008503021587","312","43","010400","3140845","3057070010","BK34",
"50091096","BENARES RESTAURANT","Manhattan","45","MURRAY STREET","10007","2127664900","Indian","2025-05-17T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.71404780671","-74.009382384449","101","01","002100","1001435","1001330007","MN24",
"50152190","TOWN DELI & CONVENIENCE INCORPORATED","Bronx","592","MORRIS PARK AVENUE","10460","3476987436",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.843902684443","-73.869693933256","211","15","024000","2042669","2040210008","BX37",
"50106389","WINONA'S","Brooklyn","676","FLUSHING AVENUE","11206","7182001261","American","2024-12-11T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","11","A","2024-12-11T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.700262096649","-73.945744213474","303","36","025700","3048324","3017220019","BK75",
"50167441","BRAIDPOINT HOLDINGS, INC.","Manhattan","1000","8 AVENUE","10019","9175883043",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.766812226924","-73.982808747226","104","06","013900","1026054","1010480033","MN15",
"50170440","T&Y KITCHEN INC","Brooklyn","194","STATE STREET","11201","9179304561",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.690478601278","-73.992589789183","302","33","000900","3002795","3002760041","BK09",
"50160274","AYAT","Staten Island","2018","HYLAN BOULEVARD","10306","7189125358",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.580856178983","-74.098902835692","502","50","011201","5155099","5036680001","SI36",
"50019120","NEW TOPAZ","Manhattan","127","WEST   56 STREET","10019","2129578020","Thai","2023-11-16T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","31",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.764121694144","-73.978798795979","105","06","013700","1023453","1010090017","MN17",
"50163953","ER HOTPOT","Manhattan","21","SOUTH END AVENUE","10280","9292188888",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.708107154177","-74.017630523853","101","01","031704","1075698","1000167509","MN25",
"50136497","LUCY'S ITALIAN SAUSAGE COMPANY INC.","Brooklyn","1229","BOARDWALK WEST","11224","7186142127",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.57309380974","-73.980461476579","313","47","035200","3245149","3086950085","BK21",
"50074754","AFGHAN CHAI KHANA","Queens","2310","31ST ST","11105","7187215020","Afghan","2023-12-26T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","29",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.774057078823","-73.913247249135","401","22","011500","4017504","4008420074","QN72",
"50169426","LE CAFE HANOVER LLC","Brooklyn","15","HANOVER PLACE","11201","6174477811",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.688819654755","-73.982453924348","302","33","003700","3000462","3001610003","BK38",
"50162621","ZZ Wine and Beer LLC","Brooklyn","491","TOMPKINS AVENUE","11216","3474899910",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.680482089433","-73.943333933962","303","36","026900","3053482","3018550002","BK75",
"50168608","TACONICK EXPRESS LLC","Manhattan","1577","SAINT NICHOLAS AVENUE","10040","6463198714",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.854165777639","-73.93019361586","112","10","027900","1064011","1021680046","MN35",
"50130508","FIGURE EIGHT","Manhattan","18","CORNELIA STREET","10014","4126088668",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.731510382828","-74.001861816213","102","03","006700","1077813","1005890017","MN23",
"50156475","Medium Rare","Manhattan","488","3 AVENUE","10016","3017757903",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.745155356358","-73.978545013197","106","02","007200","1018502","1008890039","MN20",
"41405163","OASIS CAFE","Brooklyn","2689","CONEY ISLAND AVENUE","11235","3476735080","Russian","2024-03-20T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","2","A","2024-03-20T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.591053347963","-73.960627958371","315","48","058800","3202824","3074110074","BK25",
"50058321","SUMA PIZZA","Bronx","86","EAST  161 STREET","10451","7184847015","Pizza","2023-03-21T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","39",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.827379065304","-73.924548802693","204","16","006300","2002910","2024740046","BX63",
"50170571","The Four Horsemen","Brooklyn","284","GRAND STREET","11211","5018042840",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.713071495892","-73.957727585261","301","34","052300","3062821","3023950007","BK73",
"50135819","GRAFFITO","Manhattan","275","ELDRIDGE ST",,"9172155529",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"0","0",,,,,"1",,
"50167919","BARCADE","Manhattan","10","CORTLANDT STREET","10007","9177149871",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.710021137","-74.010460309471","101","01","001300","1078966","1000630001","MN25",
"50171164","AAL 3RD INC","Brooklyn","8504","3 AVENUE","11209","7189125358",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.624169080107","-74.030778442444","310","47","006200","3153076","3060330040","BK31",
"50081416","GREEDY POT","Manhattan","1944","ADAM CLAYTON POWELL JR BOULEVARD",,"9176757676","Soul Food","2022-06-15T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical","0",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50169762","DEVOCION","Manhattan","1134","BROADWAY","10010","9177961633",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.74354017464","-73.98904721619","105","03","005800","1015624","1008277501","MN13",
"50166721","Vege Fusion","Brooklyn","2085","NOSTRAND AVENUE","11210","9177054268",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.634731499933","-73.94784055176","317","45","078600","3113949","3050050015","BK42",
"50155252","BREWSTER HALL","Queens","2701","QUEENS PLZ N","11101","7043286229",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.750553984257","-73.939314798816","401","26","003300","4005016","4004160010","QN68",
"50112237","THE LAZY COW","Queens","4207","BELL BLVD","11361","9174441766","American","2025-02-14T00:00:00.000","Violations were cited in the following area(s).","18-11","Food Protection Certificate not available for inspection","Not Critical",,,,"2025-06-07T06:00:12.000","Administrative Miscellaneous / Initial Inspection","40.762436503611","-73.770395049554","411","19","146700","4619986","4062980018","QN46",
"50165546","BOKAGUA","Bronx","3541","RIVERDALE AVENUE","10463","9172543034",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.886092495073","-73.906999289627","208","11","029500","2084137","2057910404","BX29",
"50161623","EGGHOLIC","Queens","25601-03","HILLSIDE AVE",,"2167629129","Indian","2025-04-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","47","N",,"2025-06-07T06:00:12.000","Pre-permit (Operational) / Initial Inspection","0","0",,,,,"4",,
"41464606","LINDA'S RESTAURANT BAKERY & LOUNGE","Brooklyn","5322","CHURCH AVENUE","11203","7184850731","Caribbean","2024-09-23T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","4","A","2024-09-23T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.652325283956","-73.927216194989","317","41","086200","3102980","3047010009","BK96",
"50090839","WAYLA","Brooklyn","55","WATER STREET","11201","9177437388","Thai","2022-05-23T00:00:00.000","Violations were cited in the following area(s).","20F","Current letter grade sign not posted.","Not Critical",,,,"2025-06-07T06:00:12.000","Administrative Miscellaneous / Initial Inspection","40.703293906326","-73.992047363499","302","33","002100","3000019","3000260050","BK38",
"50095705","NOLITA PIZZA","Manhattan","68","KENMARE STREET","10012","6468959131","Pizza","2022-05-27T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2022-05-27T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.721003367375","-73.996125437682","102","01","004100","1007186","1004800033","MN24",
"50044368","CHOPSTICK","Brooklyn","884","REMSEN AVENUE","11236","7186293555","Chinese","2022-06-02T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","P","2022-06-02T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Reopening Inspection","40.646378281768","-73.912833728405","318","42","096000","3397396","3079200006","BK50",
"41705370","AKIMOTO SUSHI","Manhattan","187","CHURCH STREET","10007","2127663350","Japanese","2025-03-03T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:12.000","Administrative Miscellaneous / Initial Inspection","40.715768930773","-74.007257918816","101","01","003300","1001642","1001500015","MN24",
"50164642","COBBLE HILL COFFEE SHOP","Brooklyn","314","COURT STREET","11231","7188521162",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.683427423636","-73.995392095291","306","39","006700","3004208","3003330035","BK33",
"50087744","JOE'S PIZZA","Manhattan","124","FULTON STREET","10038","2122670860","Pizza","2023-04-11T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","36",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.710153108068","-74.007646862113","101","01","001502","1001205","1000780043","MN25",
"50121953","JOEY'S PIZZA","Queens","6907","GRAND AVE","11378","7187795880","Pizza","2024-03-20T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2024-03-20T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.726079925085","-73.895079338599","405","30","049302","4058511","4025000001","QN30",
"50171393","NAYA 750 COLUMBUS LLC","Manhattan","750","COLUMBUS AVENUE","10025","2125979163",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.793271006537","-73.967232576915","107","07","018100","1079308","1018517501","MN12",
"50169154","LOS TACOS NO. 1","Manhattan","200","PARK AVE S","10003","6197409242",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.73677984721","-73.989304532221","105","02","005200","1016131","1008460033","MN13",
"50170999","DEII CIBAO COFFEE SHOP INC","Manhattan","313","AUDUBON AVENUE","10033","9292883816",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.848488302761","-73.93250206015","112","10","026900","1063613","1021520066","MN35",
"50168365","MANGOSEEDS","Brooklyn","755","FLATBUSH AVENUE","11226","7185136084",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.654350455788","-73.959592155673","314","40","079602","3116190","3050640014","BK60",
"50076218","DUNKIN","Queens","3402","UNION ST","11354","7183217511","Donuts","2024-10-03T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:15.000","Administrative Miscellaneous / Initial Inspection","40.766752363361","-73.827408819489","407","20","088901","4112112","4049570038","QN22",
"50105583","MD ISLAM","Bronx","399","EAST  149 STREET","10455","6315681643",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.816167825403","-73.918047720088","201","17","006500","2000859","2023280025","BX34",
"50069517","DIG INN","Manhattan","70","PRINCE STREET","10012","2125457867","American","2025-01-08T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:12.000","Administrative Miscellaneous / Initial Inspection","40.723838734924","-73.996886508297","102","01","004300","1007557","1004967501","MN24",
"50161876","PITA YEERO","Manhattan","152","WEST   52 STREET","10019","9176362980",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.761997729789","-73.981568213506","105","04","013100","1023157","1010040020","MN17",
"50148446","CRYSTAL LAKE SENIOR DAY CARE INC","Queens","145-18","34 AVENUE","11354","6467075808",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.767068454158","-73.822303298723","407","20","115900","4308859","4049950034","QN51",
"50091419","WHISTLE & FIZZ","Manhattan","254","GREENE STREET","10003","3477513717","Coffee/Tea","2024-07-26T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.730623710421","-73.994573383367","102","02","005900","1008839","1005480045","MN23",
"50155469","JALAPENO BAR","Queens","10116","43RD AVE","11368","9294100090",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.746956298431","-73.86347467724","404","21","040700","4619570","4016190015","QN26",
"50115198","SO GONG DONG KOREAN BBQ","Manhattan","350","3 AVENUE","10010","7185518343","Korean","2023-10-26T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","63",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.740476123362","-73.981956708043","106","02","006800","1018114","1008810045","MN21",
"50133514","SWIINGZ","Brooklyn","1542","FULTON STREET","11216","9179388366","Caribbean","2023-07-19T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","67",,,"2025-06-07T06:00:12.000","Pre-permit (Operational) / Initial Inspection","40.679813003549","-73.939224389862","303","36","027100","3053853","3018640027","BK61",
"50163114","STREET VEGAN LLC","Manhattan","1","HERALD SQ","10001","9172151616",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.750541907818","-73.987541021756","105","04","010900","1089436","1008100045","MN17",
"50094180","BLANK SLATE","Manhattan","941","2 AVENUE","10022","6073514506","American","2022-05-25T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","11","A","2022-05-25T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.75483382745","-73.968561784075","106","04","009800","1038233","1013230029","MN19",
"50169289","TEPPAN QB LLC","Queens","4017","QUEENS BLVD","11104","5164032988",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.743781775659","-73.924012295227","402","26","018101","4002492","4001890045","QN31",
"50071307","SAGAR CHINESE","Queens","7419","37TH AVE","11372","6465524710","Chinese","2023-03-29T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","38","C","2023-03-29T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.748992637387","-73.891491734827","403","25","028900","4029563","4012740035","QN28",
"50170318","KARAN & S FOOD CORP","Brooklyn","5A","SOMERS STREET","11233","5163153675",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.678451185762","-73.913036805757","316","41","037100","3041866","3015380070","BK79",
"50109442","BOMBAY MASALA INDIAN DINING","Brooklyn","7205","3 AVENUE","11209","6466645586","Indian","2024-09-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","32",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.633384273684","-74.026988912857","310","43","006600","3147331","3059080009","BK31",
"50158183","AYAZ & AVDAN, INC.","Manhattan","791","LEXINGTON AVENUE","10065","9177709055",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.763759359755","-73.967052216067","108","04","011402","1041975","1013960020","MN40",
"50118993","BAMBINO EXPRESS","Queens","760B","SENECA AVE","11385","3472945462","Pizza","2025-05-15T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","45",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.702180234949","-73.906654546407","405","34","054900",,"4","QN20",
"50052205","TERRACE EAST","Brooklyn","3052-3078","W 21ST ST","11224","9173049069","American","2018-06-27T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2018-06-27T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.573492783036","-73.987440988092","313","47","035200","3189655","3070710130","BK21",
"50164921","FUTAGO SOHO","Manhattan","341","WEST BROADWAY","10013","9179652212",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.722642004555","-74.003528319811","102","01","004700","1007057","1004750003","MN24",
"50165007","DELI DELIGHTS & WAFFLE WONDERS CORP.","Manhattan","105","AVENUE A","10009","6467751963",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.725846787019","-73.983692458562","103","02","003200","1005793","1004347501","MN22",
"50088657","MINNIE'S BAR","Brooklyn","885","4 AVENUE","11232","2405350815","Bottled Beverages","2022-03-21T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","12","A","2022-03-21T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.655845217215","-74.002807564897","307","38","008400","3010178","3006850007","BK32",
"50165965","HUNAN NOODLE INC","Queens","3636","PRINCE ST","11354","9294266838",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.761391727105","-73.832895224737","407","20","086900","4534920","4049707501","QN22",
"50037751","TEXAS CHICKEN & BURGERS","Bronx","2104","CROTONA PARKWAY","10460","7185632668","Chicken","2024-07-01T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:15.000","Administrative Miscellaneous / Initial Inspection","40.846001228359","-73.883955877509","206","17","036300","2013101","2031190029","BX17",
"50163229","GREEN PARK WEST, INC.","Brooklyn","193","PROSPECT PARK WEST","11215","3477548064",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.661269887136","-73.979732700492","306","39","016700","3330615","3011030042","BK37",
"50159517","PHOGRAND","Queens","15616","NORTHERN BLVD","11354","7187668892",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.763983764376","-73.808900614657","407","20","117100","4444996","4052750001","QN51",
"50145396","WARREN STREET BAR & RESTAURANT","Manhattan","86","WARREN STREET","10007","2122558686","American","2025-05-17T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.715370677962","-74.010612658602","101","01","002100","1000000","1001370010","MN24",
"50163197","LE CHALET DU TERROIR","Brooklyn","211","MCGUINNESS BOULEVARD","11222","3474300396",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.729518198733","-73.950970033793","301","33","057500","3379800","3025767501","BK76",
"50167352","TOFU VILLAGE 156 INC","Queens","15616A","NORTHERN BLVD","11354","7187990777",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.763983764376","-73.808900614657","407","20","117100",,"4","QN51",
"50133643","LAYER CAKE INC.","Queens","13621","ROOSEVELT AVE","11354","9293009118","Chinese","2025-04-19T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.759791642744","-73.829242612573","407","20","087100","4112492","4049800011","QN22",
"50167022","NYC YEOUL LLC","Manhattan","199","2 AVENUE","10003","6469834556",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.731344818099","-73.985679205135","103","02","004000","1006870","1004680038","MN22",
"41217775","S. WAN CAFE","Manhattan","85","ELDRIDGE STREET","10002","2129668269","Chinese","2023-10-30T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","13","A","2023-10-30T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.717201681665","-73.99246054788","103","01","001600","1003963","1003060026","MN27",
"40738920","GEORGE KEELEY","Manhattan","485","AMSTERDAM AVENUE","10024","2128730251","American","2022-12-29T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","10","A","2022-12-29T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.785917301255","-73.976289315216","107","06","016900","1032107","1012140003","MN12",
"41581905","LE CHEILE","Manhattan","839","WEST  181 STREET","10033","2127403111","Irish","2022-07-21T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","39",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.851327721238","-73.939902066222","112","10","027300","1064343","1021790106","MN35",
"50165925","GO SUSHI, INC.","Manhattan","325","GRAND STREET","10002","6469520004",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.71713017428","-73.990526995235","103","01","001600","1004006","1003090012","MN27",
"50168596","7th Street Burger","Brooklyn","17","OLD FULTON STREET","11201","7328248529",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.7025940904","-73.993663204045","302","33","002100","3000073","3000350006","BK38",
"50098045","CROWN FRIED CHICKEN GRILL & SALAD","Brooklyn","2962","FULTON STREET","11208","7182350300","Chicken","2024-07-24T00:00:00.000","Establishment re-closed by DOHMH.","04M","Live roaches in facility's food or non-food area.","Critical","16",,,"2025-06-07T06:00:12.000","Cycle Inspection / Reopening Inspection","40.6797004261","-73.885364037204","305","37","117000","3087995","3039540017","BK82",
"50145084","THE OFFICE","Manhattan","1744","2 AVENUE","10128","7185368995",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.780918685933","-73.949509361168","108","05","015400","1050201","1015530050","MN32",
